"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","230","WEB_ADMIN-113-POS-PERF: [Positive/Perf] Delete Role User Permission should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","252","WEB_ADMIN-54-BND-PAG: [Boundary] List other orders (not cart/pending/review) should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","271","SALON_COMMISSIONS-1-BND-PAG: [Boundary] List finished orders with commission status for this salon should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_commissions","","",""
"","191","TC-RT-SEC-XSS-03 [SECURITY] XSS as refresh token: ""javascript:alert('XSS')""","","2026-08-24","passed","2026-08-24","🛡️ User Refresh Token — Security Tests","","",""
"","711","TC-ADMIN-CREATE-SEC-htmlInjection: Create admin SQLi/XSS in firstName (HTML Injection)","","2026-08-24","passed","2026-08-24","👑 Admin / Admins Management","","",""
"","422","TC-07: Should get single order by ID","","2026-08-24","passed","2026-08-24","Admin - Order Detail Tests","","",""
"","195","TC-L-SEC-SQL-02 [SECURITY] SQL injection in email: ""' OR 1=1--""","","2026-08-24","passed","2026-08-24","🛡️ Admin Login — Security Tests","","",""
"","188","TC-RBAC-IT-01 [INVALID-TOKEN] Completely invalid token string → 401","","2026-08-24","passed","2026-08-24","❌ Invalid Token Variants → 401 on Protected Endpoints","","",""
"","263","WEB_ADMIN-35-POS-PERF: [Positive/Perf] List All Admins should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","573","WEB_ADMIN-54-SEC-SQL: [Security] List other orders (not cart/pending/review) should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","232","WEB_ADMIN-82-POS-PERF: [Positive/Perf] Get Mail Provider Settings should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","188","TC-SEC-XSS-REG-05 XSS in registration fname: ""<svg/onload=alert(1)>""","","2026-08-24","passed","2026-08-24","⚡ XSS Injection Tests — Input Fields","","",""
"","191","TC-CONTACT-SUBMIT-SEC-sqlInjection2: Customer submit contact us SQLi/XSS (SQLi Comment)","","2026-08-24","passed","2026-08-24","📝 Content Management (Blogs, Pages, FAQs, Privacy Policy)","","",""
"","229","WEB_ADMIN-121-SEC-SQL: [Security] Get Today Overview should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","190","BANKS-3-NEG-AUTH: [Negative/Auth] Get a specific bank account should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for banks","","",""
"","229","WEB_ADMIN-40-POS-PERF: [Positive/Perf] Get a salon by ID should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","193","WEB_ADMIN-114-NEG-AUTH: [Negative/Auth] List all commissions should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","820","ORDERS_CANCEL-1-SEC-SQL: [Security] Cancel an order should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for orders_cancel","","",""
"","190","TC-PROMO-RBAC-01: Admin list promocodes with Expired Token Format → 401/403","","2026-08-24","passed","2026-08-24","🎁 Offers, Packages & Promocodes","","",""
"","221","TC-ORDER-01: User list active orders","","2026-08-24","passed","2026-08-24","📦 Orders, Addresses & Disputes","","",""
"","196","TC-CONFIG-SEC-sqlInjection1: Get app version with SQLi/XSS platform (SQLi Boolean Base)","","2026-08-24","passed","2026-08-24","⚙️ App Config","","",""
"","188","TC-SL-02 [NEGATIVE] Wrong salon password → not 200","","2026-08-24","passed","2026-08-24","💇 Salon Login — Tests","","",""
"","219","WEB_ADMIN-112-SEC-SQL: [Security] Update Role User Permission should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","200","SALON_ORDERS-5-POS-PERF: [Positive/Perf] Mark order as received should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_orders","","",""
"","215","TC-CAT-PAG-03 [EDGE] page=-1 → not 500","","2026-08-24","passed","2026-08-24","📄 Admin Categories — Pagination & Filter","","",""
"","243","TC-PAYOUT-02: Admin payouts with status filter","","2026-08-24","passed","2026-08-24","💸 Payouts, Commissions & File Management","","",""
"","933","BANKS-5-POS-PERF: [Positive/Perf] Delete a bank account should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for banks","","",""
"","237","WEB_SALON-22-POS-PERF: [Positive/Perf] Update package should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","215","WEB_ADMIN-114-POS-PERF: [Positive/Perf] List all commissions should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","583","TC-USER-UPDATE-SEC-htmlInjection: Update profile firstName with SQLi/XSS (HTML Injection)","","2026-08-24","passed","2026-08-24","👤 Users - Profile & Admin Management","","",""
"","252","TC-PAG-10 [INVALID] /api/v1/web/admin/salons limit=all → not 500","","2026-08-24","passed","2026-08-24","📄 Pagination Tests — Admin Endpoints","","",""
"","190","ADMIN_ADVERTISEMENTS-2-NEG-AUTH: [Negative/Auth] POST /api/v1/admin/advertisements should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_advertisements","","",""
"","272","TC-PAG-01 [VALID] /api/v1/web/admin/users page=1&limit=5 → 200","","2026-08-24","passed","2026-08-24","📄 Pagination Tests — Admin Endpoints","","",""
"","927","TC-CART-05 [RESPONSE-TIME] Cart fetch < 5s","","2026-08-24","passed","2026-08-24","🛒 Cart — View Cart Tests","","",""
"","870","BANKS-3-POS-PERF: [Positive/Perf] Get a specific bank account should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for banks","","",""
"","342","TC-ADMIN-01: Get admin profile (me)","","2026-08-24","passed","2026-08-24","👑 Admin / Admins Management","","",""
"","206","TC-ADDR-CREATE-SEC-sqlInjection2: User create address SQLi/XSS (SQLi Comment)","","2026-08-24","passed","2026-08-24","📦 Orders, Addresses & Disputes","","",""
"","212","WEB_ADMIN-39-POS-PERF: [Positive/Perf] Create a new salon (freelancer or company) should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","226","TC-CAT-CREATE-SEC-htmlInjection: Admin create category with SQLi/XSS (HTML Injection)","","2026-08-24","passed","2026-08-24","🗂️ Categories, Type Services & Services","","",""
"","240","TC-SALON-PROF-SEC-xssBasic: Update salon profile SQLi/XSS in fname (XSS Basic Script)","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","234","SALON_PROFILE-2-POS-PERF: [Positive/Perf] Get authenticated salon working days should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_profile","","",""
"","194","TC-VC-SEC-SQL-02 [SECURITY] SQL inject phone: ""' OR 1=1--""","","2026-08-24","passed","2026-08-24","🛡️ Verify Code — Security Tests","","",""
"","7391","SALON_ORDERS-3-NEG-AUTH: [Negative/Auth] Get order details for salon should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_orders","","",""
"","190","ADMIN_PAGES-3-NEG-AUTH: [Negative/Auth] Get page by id should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_pages","","",""
"","194","SALON_ORDERS-5-SEC-SQL: [Security] Mark order as received should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_orders","","",""
"","194","ADMIN_PROMOCODES-3-POS-PERF: [Positive/Perf] Create promocode for specific user should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_promocodes","","",""
"","190","TC-03: Should reject Google login with empty token string","","2026-08-24","passed","2026-08-24","Google Login API Tests","","",""
"","354","TC-SALON-UPDATE-VAL-invalidEmail: Admin update salon invalid fname (Invalid Email Format)","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","534","TC-L-SEC-SQLP-02 [SECURITY] SQL injection in password: ""' OR 1=1--""","","2026-08-24","passed","2026-08-24","🛡️ Admin Login — Security Tests","","",""
"","231","WEB_ADMIN-34-SEC-SQL: [Security] Delete Permission Group should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","188","TC-AUTH-RBAC-01: Profile with Expired Token Format → 401","","2026-08-24","passed","2026-08-24","🔐 Auth - User Auth","","",""
"","191","ORDERS_I-1-NEG-AUTH: [Negative/Auth] List customer orders should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for orders_i","","",""
"","190","GUEST_SERVICES_TYPES-1-BND-PAG: [Boundary] Get service types should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for guest_services_types","","",""
"","235","TC-13: Should get list of VIP configurations","","2026-08-24","passed","2026-08-24","Admin - VIP Management Tests","","",""
"","251","ADMIN_BLOGS-4-SEC-SQL: [Security] Update blog should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_blogs","","",""
"","189","TC-SC-04 [NEGATIVE] No auth calendar → 401","","2026-08-24","passed","2026-08-24","💰 Salon Commissions & Calendar — Tests","","",""
"","190","WEB_ADMIN-104-NEG-AUTH: [Negative/Auth] Get Create Role Data should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","189","TC-DISPUTE-02: User list disputes","","2026-08-24","passed","2026-08-24","📦 Orders, Addresses & Disputes","","",""
"","225","TC-CAT-CREATE-VAL-nullValue: Admin create category missing/invalid fields (Null Value)","","2026-08-24","passed","2026-08-24","🗂️ Categories, Type Services & Services","","",""
"","190","TC-RT-SEC-XSS-02 [SECURITY] XSS as refresh token: """"><script>alert(1)</scrip""","","2026-08-24","passed","2026-08-24","🛡️ User Refresh Token — Security Tests","","",""
"","852","PACKAGES-1-BND-PAG: [Boundary] List packages should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for packages","","",""
"","228","GUEST_PACKAGES-1-BND-PAG: [Boundary] Public package listing should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for guest_packages","","",""
"","192","TC-02: Should fail get admin me without auth","","2026-08-24","passed","2026-08-24","Admin - My Profile Tests","","",""
"","197","TC-CT-SEC-XSS-2 [SECURITY] XSS in contacts: """"><script>alert(1)</""","","2026-08-24","passed","2026-08-24","📞 Admin Contact Settings — Tests","","",""
"","263","TC-CAT-06 [POSITIVE] Restore deleted category → not 500","","2026-08-24","passed","2026-08-24","✅ Admin Categories — Functional Tests","","",""
"","236","TC-12: Should get promo codes list","","2026-08-24","passed","2026-08-24","Admin - Promo Codes Tests","","",""
"","193","SALON_ORDERS-4-NEG-AUTH: [Negative/Auth] Accept an order should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_orders","","",""
"","192","TC-02: Should check version for Android platform","","2026-08-24","passed","2026-08-24","Version Check API Tests","","",""
"","189","CART_RESTORE-1-NEG-AUTH: [Negative/Auth] Restore item to cart should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for cart_restore","","",""
"","971","TC-E2E-SALON: Complete Salon Registration & Admin Verification Lifecycle","","2026-08-24","passed","2026-08-24","🔄 E2E Complete Circles Lifecycle Suite","","",""
"","230","TC-BLOG-01: Admin create blog post","","2026-08-24","passed","2026-08-24","📝 Content Management (Blogs, Pages, FAQs, Privacy Policy)","","",""
"","193","ADMIN_PACKAGE-ADVERTISEMENTS-2-POS-PERF: [Positive/Perf] Create package advertisement should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_package-advertisements","","",""
"","202","TC-CONFIG-03: Check version (up to date)","","2026-08-24","passed","2026-08-24","⚙️ App Config","","",""
"","241","TC-CARD-02 [POSITIVE] List user cards → 200","","2026-08-24","passed","2026-08-24","💳 Cards API — Lifecycle & Integration Tests","","",""
"","248","PACKAGES_SHOW-1-NEG-AUTH: [Negative/Auth] Get package details should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for packages_show","","",""
"","190","WEB_SALON-20-NEG-AUTH: [Negative/Auth] Create package should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","190","AUTH_LOGIN-1-POS-PERF: [Positive/Perf] Login should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for auth_login","","",""
"","250","TC-SS-08 [BOUNDARY] Very long service name (255 chars) → not 500","","2026-08-24","passed","2026-08-24","💇 Salon Services — Tests","","",""
"","191","TC-RBAC-NT-User addresses → 401 without token","","2026-08-24","passed","2026-08-24","🔒 No Token → Protected Endpoints (Must be 401)","","",""
"","248","TC-07: Should get admin payments list","","2026-08-24","passed","2026-08-24","Admin - Payments Tests","","",""
"","189","WEB_ADMIN-74-NEG-AUTH: [Negative/Auth] List all services should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","248","TC-ADMIN-SERV-SEC-sqlInjection3: Admin list services SQLi/XSS in search query (SQLi Dropper)","","2026-08-24","passed","2026-08-24","🗂️ Categories, Type Services & Services","","",""
"","201","TC-RP-08 [RESPONSE-TIME] Reset password response < 5s","","2026-08-24","passed","2026-08-24","🔒 Reset Password — Tests","","",""
"","188","TC-RBAC-IT-09 [INVALID-TOKEN] User token on user orders endpoint → 401 / not 200","","2026-08-24","passed","2026-08-24","❌ Invalid Token Variants → 401 on Protected Endpoints","","",""
"","192","BLOGS-1-BND-PAG: [Boundary] Get public blogs should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for blogs","","",""
"","189","WEB_ADMIN-80-NEG-AUTH: [Negative/Auth] Get Settings should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","190","AUTH_REFRESH-1-NEG-AUTH: [Negative/Auth] Refresh Token should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for auth_refresh","","",""
"","228","WEB_ADMIN-67-SEC-SQL: [Security] Restore a deleted category should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","246","TC-RV-RT-06 GET admin salons response time < 5s","","2026-08-24","passed","2026-08-24","⏱️ Response Time Validation (All Key APIs < 5s)","","",""
"","191","TC-12: Should reject commission","","2026-08-24","passed","2026-08-24","Admin - Commissions Tests","","",""
"","218","TC-PKG-02: Salon create package","","2026-08-24","passed","2026-08-24","🎁 Offers, Packages & Promocodes","","",""
